object name,library name,text,rodata,data,bss,code,flash,ram
tcp_in.c.obj,lib\liblwip.a,9124,917,0,58,10041,10041,58
tcp_out.c.obj,lib\liblwip.a,7410,1860,0,0,9270,9270,0
tcpip.c.obj,lib\liblwip.a,476,208,0,8,684,684,8
timeouts.c.obj,lib\liblwip.a,204,209,0,4,413,413,4
udp.c.obj,lib\liblwip.a,3932,710,2,4,4642,4644,6
lz4.c.obj,lib\liblz4.a,3528,64,0,0,3592,3592,0
lz4lite.c.obj,lib\liblz4.a,162,0,0,0,162,162,0
mal_cfw.c.obj,lib\libmal.a,316,0,0,0,316,316,0
mal_engine.c.obj,lib\libmal.a,340,41,0,4,381,381,4
mal_sms.c.obj,lib\libmal.a,632,0,0,4,632,632,4
base64_porting.c.obj,lib\libmatrix_ssl_core.a,208,0,0,0,208,208,0
hmac.c.obj,lib\libmatrix_ssl_core.a,856,0,0,0,856,856,0
ssl_api.c.obj,lib\libmatrix_ssl_core.a,3988,30,0,1,4018,4018,1
arc4.c.obj,lib\libmbedtls.a,164,0,0,0,164,164,0
asn1parse.c.obj,lib\libmbedtls.a,968,0,0,0,968,968,0
asn1write.c.obj,lib\libmbedtls.a,608,0,0,0,608,608,0
base64.c.obj,lib\libmbedtls.a,580,0,0,0,580,580,0
bignum.c.obj,lib\libmbedtls.a,8758,672,0,0,9430,9430,0
blowfish.c.obj,lib\libmbedtls.a,934,4168,0,0,5102,5102,0
camellia.c.obj,lib\libmbedtls.a,2222,1304,0,0,3526,3526,0
ccm.c.obj,lib\libmbedtls.a,1082,0,0,0,1082,1082,0
chacha20.c.obj,lib\libmbedtls.a,1092,0,0,0,1092,1092,0
chachapoly.c.obj,lib\libmbedtls.a,746,0,0,0,746,746,0
cipher.c.obj,lib\libmbedtls.a,2276,0,0,0,2276,2276,0
cipher_wrap.c.obj,lib\libmbedtls.a,762,3348,0,0,4110,4110,0
constant_time.c.obj,lib\libmbedtls.a,1436,0,0,0,1436,1436,0
ctr_drbg.c.obj,lib\libmbedtls.a,1076,0,0,0,1076,1076,0
des.c.obj,lib\libmbedtls.a,3202,2176,0,0,5378,5378,0
dhm.c.obj,lib\libmbedtls.a,1370,0,0,0,1370,1370,0
ecdh.c.obj,lib\libmbedtls.a,808,0,0,0,808,808,0
ecdsa.c.obj,lib\libmbedtls.a,1574,17,0,0,1591,1591,0
ecdsa_sm2.c.obj,lib\libmbedtls.a,532,192,4,0,724,728,4
ecp.c.obj,lib\libmbedtls.a,6968,396,0,18,7364,7364,18
ecp_curves.c.obj,lib\libmbedtls.a,5786,2276,28,0,8062,8090,28
entropy.c.obj,lib\libmbedtls.a,690,0,0,0,690,690,0
entropy_poll.c.obj,lib\libmbedtls.a,70,0,0,0,70,70,0
gcm.c.obj,lib\libmbedtls.a,1686,128,0,0,1814,1814,0
havege.c.obj,lib\libmbedtls.a,3632,0,0,0,3632,3632,0
hmac_drbg.c.obj,lib\libmbedtls.a,702,0,0,0,702,702,0
mbed_aes.c.obj,lib\libmbedtls.a,4400,0,0,8748,4400,4400,8748
mbed_debug.c.obj,lib\libmbedtls.a,1406,180,0,4,1586,1586,4
mbed_sha256.c.obj,lib\libmbedtls.a,2408,256,0,0,2664,2664,0
md.c.obj,lib\libmbedtls.a,1096,126,0,0,1222,1222,0
md5.c.obj,lib\libmbedtls.a,2730,0,0,0,2730,2730,0
net_sockets.c.obj,lib\libmbedtls.a,1424,0,0,0,1424,1424,0
oid.c.obj,lib\libmbedtls.a,906,4930,0,0,5836,5836,0
pem.c.obj,lib\libmbedtls.a,1384,150,0,0,1534,1534,0
pk.c.obj,lib\libmbedtls.a,734,27,0,0,761,761,0
pk_wrap.c.obj,lib\libmbedtls.a,714,236,0,0,950,950,0
pkcs12.c.obj,lib\libmbedtls.a,1160,0,0,0,1160,1160,0
pkcs5.c.obj,lib\libmbedtls.a,794,10,0,0,804,804,0
pkparse.c.obj,lib\libmbedtls.a,3438,291,0,0,3729,3729,0
pkwrite.c.obj,lib\libmbedtls.a,520,0,0,0,520,520,0
platform.c.obj,lib\libmbedtls.a,56,0,8,0,56,64,8
platform_util.c.obj,lib\libmbedtls.a,44,0,4,0,44,48,4
poly1305.c.obj,lib\libmbedtls.a,1488,0,0,0,1488,1488,0
ripemd160.c.obj,lib\libmbedtls.a,5804,64,0,0,5868,5868,0
rsa.c.obj,lib\libmbedtls.a,6822,0,0,0,6822,6822,0
rsa_internal.c.obj,lib\libmbedtls.a,1520,55,0,0,1575,1575,0
sha1.c.obj,lib\libmbedtls.a,4512,0,0,0,4512,4512,0
sha512.c.obj,lib\libmbedtls.a,4504,640,0,0,5144,5144,0
ssl_ciphersuites.c.obj,lib\libmbedtls.a,214,10854,0,596,11068,11068,596
ssl_cli.c.obj,lib\libmbedtls.a,11482,5199,0,0,16681,16681,0
ssl_msg.c.obj,lib\libmbedtls.a,15542,7148,0,0,22690,22690,0
ssl_srv.c.obj,lib\libmbedtls.a,11236,4328,0,0,15564,15564,0
ssl_tls.c.obj,lib\libmbedtls.a,13102,2879,51,0,15981,16032,51
timing.c.obj,lib\libmbedtls.a,190,0,0,20,190,190,20
version.c.obj,lib\libmbedtls.a,6,0,0,0,6,6,0
x509.c.obj,lib\libmbedtls.a,2402,64,0,0,2466,2466,0
x509_crt.c.obj,lib\libmbedtls.a,6844,2212,0,0,9056,9056,0
ml.c.obj,lib\libml.a,420,0,0,4,420,420,4
ml_cp936.c.obj,lib\libml.a,216,15920,24,0,16136,16160,24
ml_gsm.c.obj,lib\libml.a,236,532,24,0,768,792,24
ml_ira.c.obj,lib\libml.a,60,0,24,0,60,84,24
ml_iso8859_1.c.obj,lib\libml.a,46,0,24,0,46,70,24
ml_utf16.c.obj,lib\libml.a,300,0,48,0,300,348,48
ml_utf8.c.obj,lib\libml.a,370,0,24,0,370,394,24
pb_common.c.obj,lib\libnanopb.a,204,0,0,0,204,204,0
pb_decode.c.obj,lib\libnanopb.a,2946,361,0,0,3307,3307,0
pb_encode.c.obj,lib\libnanopb.a,1746,193,0,0,1939,1939,0
pb_util.c.obj,lib\libnanopb.a,204,0,0,0,204,204,0
app_tcp_if_open.c.obj,lib\libnet.a,228,6,0,4,234,234,4
dhcp_reply.c.obj,lib\libnet.a,2424,1078,0,2,3502,3502,2
lwip_data_event.c.obj,lib\libnet.a,484,0,0,8,484,484,8
nd6_reply.c.obj,lib\libnet.a,3276,274,50,200,3550,3600,250
netdev_interface.c.obj,lib\libnet.a,2770,61,44,45,2831,2875,89
netdev_interface_nat_lan.c.obj,lib\libnet.a,2270,74,0,76,2344,2344,76
netif_gprs.c.obj,lib\libnet.a,3562,41,0,6123,3603,3603,6123
netif_nat_lan_lwip.c.obj,lib\libnet.a,1524,149,0,6104,1673,1673,6104
netif_nat_wan.c.obj,lib\libnet.a,2380,139,0,0,2519,2519,0
netif_psm.c.obj,lib\libnet.a,1628,38,0,5,1666,1666,5
netmain.c.obj,lib\libnet.a,870,88,0,4,958,958,4
netutils.c.obj,lib\libnet.a,134,0,0,0,134,134,0
nonip.c.obj,lib\libnet.a,272,0,0,224,272,272,224
ppp6_reply.c.obj,lib\libnet.a,696,0,0,0,696,696,0
ppp_interface.c.obj,lib\libnet.a,6,0,0,0,6,6,0
cfw_sockets_api.c.obj,lib\libnet_src_lwip.a,3218,0,0,576,3218,3218,576
lwipports.c.obj,lib\libnet_src_lwip.a,946,0,0,24,946,946,24
nvm.c.obj,lib\libnvm.a,2276,1504,0,0,3780,3780,0
nvm_deltanv.c.obj,lib\libnvm.a,1878,106,0,3,1984,1984,3
nvm_imei.c.obj,lib\libnvm.a,302,0,0,0,302,302,0
quec_customer_cfg.c.obj,lib\liboql_core_drv.a,0,479,85,1,479,564,86
quec_internal_cfg.c.obj,lib\liboql_core_drv.a,0,249,258,0,249,507,258
quec_pin_cfg_EG800G.c.obj,lib\liboql_core_drv.a,0,1187,0,0,1187,1187,0
quec_pin_init.c.obj,lib\liboql_core_drv.a,248,20,0,0,268,268,0
quec_virt_func_bsp.c.obj,lib\liboql_core_virt_func.a,46,0,0,5,46,46,5
quec_virt_func_bt.c.obj,lib\liboql_core_virt_func.a,10,0,0,1,10,10,1
quec_virt_func_modem.c.obj,lib\liboql_core_virt_func.a,52,0,0,5,52,52,5
quec_virt_func_proto_stack.c.obj,lib\liboql_core_virt_func.a,224,0,0,0,224,224,0
base41.c.obj,lib\libosi_core.a,244,70,0,0,314,314,0
cyphertext.c.obj,lib\libosi_core.a,536,19,0,0,555,555,0
osi_mem.c.obj,lib\libosi_core.a,3374,4,0,69,3378,3378,69
osi_timer.c.obj,lib\libosi_core.a,3510,7,0,56,3517,3517,56
osi_blocked_fifo.c.obj,lib\libosi_lib.a,1414,0,0,0,1414,1414,0
osi_event_hub.c.obj,lib\libosi_lib.a,780,70,0,0,850,850,0
osi_fifo.c.obj,lib\libosi_lib.a,302,0,0,0,302,302,0
osi_hdlc.c.obj,lib\libosi_lib.a,658,0,0,0,658,658,0
osi_log.c.obj,lib\libosi_lib.a,2152,55,0,85,2207,2207,85
osi_mem_record.c.obj,lib\libosi_lib.a,72,4,0,8196,76,76,8196
osi_mem_recycler.c.obj,lib\libosi_lib.a,128,0,0,0,128,128,0
osi_order_list.c.obj,lib\libosi_lib.a,530,0,0,0,530,530,0
osi_pipe.c.obj,lib\libosi_lib.a,1198,101,0,0,1299,1299,0
osi_trace.c.obj,lib\libosi_lib.a,1396,0,0,197304,1396,1396,197304
osi_vsmap.c.obj,lib\libosi_lib.a,180,0,0,0,180,180,0
osi_work.c.obj,lib\libosi_lib.a,990,18,0,12,1008,1008,12
quec_atc_search.c.obj,lib\libql_at_list.a,292,4755,0,8,5047,5047,8
quec_codec_cfg.c.obj,lib\libql_codec_cfg.a,1264,382,772,0,1646,2418,772
event_groups.c.obj,lib\libql_kernel_cfg.a,536,0,0,0,536,536,0
list.c.obj,lib\libql_kernel_cfg.a,132,0,0,0,132,132,0
osi_freertos.c.obj,lib\libql_kernel_cfg.a,2962,85,0,13108,3047,3047,13108
queue.c.obj,lib\libql_kernel_cfg.a,1958,0,0,0,1958,1958,0
tasks.c.obj,lib\libql_kernel_cfg.a,5082,100,4,1276,5182,5186,1280
timers.c.obj,lib\libql_kernel_cfg.a,802,8,0,220,810,810,220
ql_atcmd_handler.c.obj,lib\libql_open_at.a,168,58,0,0,226,226,0
quec_spi_nor_flash_prop.c.obj,lib\libql_spi4_nor_prop.a,24,0,200,0,24,224,200
antiregl.c.obj,lib\librpc_core_modem_lte_lib.a,1732,313,1,4,2045,2046,5
rpc_aud.c.obj,lib\librpc_core_modem_lte_lib.a,60,0,0,0,60,60,0
rpc_daemon.c.obj,lib\librpc_core_modem_lte_lib.a,1652,67,0,8,1719,1719,8
rpc_dispatch_ap.c.obj,lib\librpc_core_modem_lte_lib.a,136,2373,0,0,2509,2509,0
app_tcp_if.c.obj,lib\libsci_netif_core.a,972,0,0,0,972,972,0
async_gethost.c.obj,lib\libsci_netif_core.a,960,0,0,8,960,960,8
async_sock.c.obj,lib\libsci_netif_core.a,140,0,0,0,140,140,0
imsbr_api.c.obj,lib\libsci_netif_core.a,490,29,0,0,519,519,0
srv_fs_trace.c.obj,lib\libservice.a,3506,206,0,20,3712,3712,20
srv_keypad.c.obj,lib\libservice.a,696,0,0,4,696,696,4
srv_pm.c.obj,lib\libservice.a,1526,76,0,5,1602,1602,5
srv_pm_main.c.obj,lib\libservice.a,112,0,0,4,112,112,4
srv_rc26m_calib.c.obj,lib\libservice.a,228,114,0,4,342,342,4
srv_sim_detect.c.obj,lib\libservice.a,812,108,0,48,920,920,48
srv_usb_8850.c.obj,lib\libservice.a,116,0,0,0,116,116,0
srv_wdt.c.obj,lib\libservice.a,176,0,8,0,176,184,8
antiaes.c.obj,lib\libsffs_core.a,12,256,0,0,268,268,0
LzFind.c.obj,lib\libsffs_core.a,3142,0,0,0,3142,3142,0
LzmaEnc.c.obj,lib\libsffs_core.a,9256,192,0,0,9448,9448,0
lzmar.c.obj,lib\libsffs_core.a,274,0,12,0,274,286,12
sffs.c.obj,lib\libsffs_core.a,10858,0,1,0,10858,10859,1
sm4.c.obj,lib\libsffs_core.a,670,384,0,0,1054,1054,0
aes.c.obj,lib\libsimlock_core.a,2624,0,0,8748,2624,2624,8748
bignum.c.obj,lib\libsimlock_core.a,6016,0,0,0,6016,6016,0
sfunc.c.obj,lib\libsimlock_core.a,236,119,0,0,355,355,0
sha256.c.obj,lib\libsimlock_core.a,7626,0,64,0,7626,7690,64
simlock.c.obj,lib\libsimlock_core.a,2232,1408,1,50,3640,3641,51
simlock_pubkey.c.obj,lib\libsimlock_core.a,236,102,5328,0,338,5666,5328
unisrsa.c.obj,lib\libsimlock_core.a,1452,55,0,0,1507,1507,0
vsi_lib_amrnb_sym_file.o,lib\libvsi_amrnb.a,70640,33517,0,0,104157,104157,0
ql_xlat_clat.c.obj,lib\libxlat.a,5580,197,0,4,5777,5777,4
ql_xlat_dns64.c.obj,lib\libxlat.a,2554,66,0,0,2620,2620,0
_cfsm_answered.o,lib\modem_lte_lib.a,398,116,0,0,514,514,0
_cfsm_dialing.o,lib\modem_lte_lib.a,382,29,0,0,411,411,0
_cfsm_hanging_up.o,lib\modem_lte_lib.a,64,32,0,0,96,96,0
_cfsm_in_call.o,lib\modem_lte_lib.a,2028,409,0,0,2437,2437,0
_cfsm_in_cs_conf.o,lib\modem_lte_lib.a,388,73,0,0,461,461,0
_cfsm_in_ims_conf.o,lib\modem_lte_lib.a,620,103,0,0,723,723,0
_cfsm_in_ip_conf.o,lib\modem_lte_lib.a,782,107,0,0,889,889,0
_cfsm_initializing.o,lib\modem_lte_lib.a,1186,48,0,0,1234,1234,0
_cfsm_on_hold_local.o,lib\modem_lte_lib.a,1794,106,0,0,1900,1900,0
_cfsm_reset.o,lib\modem_lte_lib.a,228,41,0,0,269,269,0
_cfsm_ringing.o,lib\modem_lte_lib.a,734,223,0,0,957,957,0
_cfsm_terminated.o,lib\modem_lte_lib.a,822,279,0,0,1101,1101,0
_cfsm_trying.o,lib\modem_lte_lib.a,2230,720,0,0,2950,2950,0
_cfsm_waiting.o,lib\modem_lte_lib.a,652,187,0,0,839,839,0
_csm_calls.o,lib\modem_lte_lib.a,18182,5669,4,5,23851,23855,9
_csm_isi.o,lib\modem_lte_lib.a,1460,414,0,0,1874,1874,0
_csm_isi_call.o,lib\modem_lte_lib.a,3244,4081,0,0,7325,7325,0
_csm_isi_service.o,lib\modem_lte_lib.a,5498,2235,0,0,7733,7733,0
_csm_isi_sms.o,lib\modem_lte_lib.a,320,66,0,0,386,386,0
_csm_isi_tel.o,lib\modem_lte_lib.a,464,53,0,0,517,517,0
_csm_isi_ussd.o,lib\modem_lte_lib.a,160,29,0,0,189,189,0
_csm_print.o,lib\modem_lte_lib.a,176,5607,0,0,5783,5783,0
_csm_radio_policy.o,lib\modem_lte_lib.a,676,328,0,0,1004,1004,0
_csm_response.o,lib\modem_lte_lib.a,1338,544,0,0,1882,1882,0
_csm_service.o,lib\modem_lte_lib.a,7738,2128,0,0,9866,9866,0
_csm_sms.o,lib\modem_lte_lib.a,3974,1129,0,0,5103,5103,0
_csm_supsrv.o,lib\modem_lte_lib.a,3894,1732,0,152,5626,5626,152
_csm_task.o,lib\modem_lte_lib.a,508,169,0,0,677,677,0
_csm_ussd.o,lib\modem_lte_lib.a,1416,610,0,0,2026,2026,0
_csm_utils.o,lib\modem_lte_lib.a,1242,212,0,0,1454,1454,0
_ezxml_list.o,lib\modem_lte_lib.a,196,123,0,0,319,319,0
_fsm_active.o,lib\modem_lte_lib.a,540,125,0,0,665,665,0
_fsm_authFail.o,lib\modem_lte_lib.a,210,99,0,0,309,309,0
_fsm_error.o,lib\modem_lte_lib.a,294,62,0,0,356,356,0
_fsm_login.o,lib\modem_lte_lib.a,284,66,0,0,350,350,0
_fsm_logout.o,lib\modem_lte_lib.a,222,72,0,0,294,294,0
_fsm_reset.o,lib\modem_lte_lib.a,336,192,0,0,528,528,0
_isi_call.o,lib\modem_lte_lib.a,9654,2176,0,0,11830,11830,0
_isi_conf.o,lib\modem_lte_lib.a,54,0,0,0,54,54,0
_isi_db.o,lib\modem_lte_lib.a,4470,139,240,394,4609,4849,634
_isi_dbg.o,lib\modem_lte_lib.a,968,6128,0,0,7096,7096,0
_isi_evt.o,lib\modem_lte_lib.a,416,10,0,0,426,426,0
_isi_file.o,lib\modem_lte_lib.a,328,113,0,0,441,441,0
_isi_gchat.o,lib\modem_lte_lib.a,760,97,0,0,857,857,0
_isi_media.o,lib\modem_lte_lib.a,472,319,0,0,791,791,0
_isi_msg.o,lib\modem_lte_lib.a,3446,156,0,0,3602,3602,0
_isi_port.o,lib\modem_lte_lib.a,52,0,0,0,52,52,0
_isi_pres.o,lib\modem_lte_lib.a,432,119,0,0,551,551,0
_isi_queue.o,lib\modem_lte_lib.a,330,76,0,24,406,406,24
_isi_service.o,lib\modem_lte_lib.a,508,76,0,0,584,584,0
_isi_sys.o,lib\modem_lte_lib.a,328,147,0,0,475,475,0
_isi_text.o,lib\modem_lte_lib.a,610,40,0,0,650,650,0
_isi_ussd.o,lib\modem_lte_lib.a,432,174,0,0,606,606,0
_isi_xml.o,lib\modem_lte_lib.a,628,99,0,0,727,727,0
_mc.o,lib\modem_lte_lib.a,7866,1988,0,4,9854,9854,4
_mc_hw.o,lib\modem_lte_lib.a,92,83,0,0,175,175,0
_mc_lipsync.o,lib\modem_lte_lib.a,148,150,0,0,298,298,0
_mc_tone.o,lib\modem_lte_lib.a,84,0,0,0,84,84,0
_mns.o,lib\modem_lte_lib.a,1442,944,0,0,2386,2386,0
_mns_neg.o,lib\modem_lte_lib.a,5990,2723,0,0,8713,8713,0
_mns_precondition.o,lib\modem_lte_lib.a,1796,401,0,0,2197,2197,0
_mns_session_attr.o,lib\modem_lte_lib.a,1150,365,0,0,1515,1515,0
_pdu_hlpr.o,lib\modem_lte_lib.a,562,157,0,0,719,719,0
_rfsm_cs.o,lib\modem_lte_lib.a,154,51,0,0,205,205,0
_rfsm_lte.o,lib\modem_lte_lib.a,172,52,0,0,224,224,0
_rfsm_none.o,lib\modem_lte_lib.a,152,52,0,0,204,204,0
_rfsm_wifi.o,lib\modem_lte_lib.a,162,53,0,0,215,215,0
_rpm.o,lib\modem_lte_lib.a,1186,166,0,8,1352,1352,8
_rpm_utils.o,lib\modem_lte_lib.a,1468,216,0,0,1684,1684,0
_sapp.o,lib\modem_lte_lib.a,8522,2105,0,2056,10627,10627,2056
_sapp_call_settings.o,lib\modem_lte_lib.a,632,333,160,0,965,1125,160
_sapp_capabilities.o,lib\modem_lte_lib.a,1194,13105,0,0,14299,14299,0
_sapp_coder_helper.o,lib\modem_lte_lib.a,11478,4314,0,0,15792,15792,0
_sapp_conf.o,lib\modem_lte_lib.a,644,349,0,0,993,993,0
_sapp_cpim_page.o,lib\modem_lte_lib.a,3204,944,0,0,4148,4148,0
_sapp_dialog.o,lib\modem_lte_lib.a,29316,6465,0,30888,35781,35781,30888
_sapp_emergency.o,lib\modem_lte_lib.a,1262,291,0,0,1553,1553,0
_sapp_im_page.o,lib\modem_lte_lib.a,2858,277,0,0,3135,3135,0
_sapp_ipsec.o,lib\modem_lte_lib.a,2912,830,24,6,3742,3766,30
_sapp_mwi.o,lib\modem_lte_lib.a,1124,339,0,0,1463,1463,0
_sapp_parse_helper.o,lib\modem_lte_lib.a,2900,1223,0,0,4123,4123,0
_sapp_radio_update.o,lib\modem_lte_lib.a,912,203,0,0,1115,1115,0
_sapp_reg.o,lib\modem_lte_lib.a,11968,2268,0,0,14236,14236,0
_sapp_te.o,lib\modem_lte_lib.a,1116,189,0,0,1305,1305,0
_sapp_ussd.o,lib\modem_lte_lib.a,2756,703,0,0,3459,3459,0
_sapp_xml.o,lib\modem_lte_lib.a,2750,1138,0,0,3888,3888,0
_sip_callback.o,lib\modem_lte_lib.a,1710,1097,0,0,2807,2807,0
_sip_client.o,lib\modem_lte_lib.a,3328,1233,0,4,4561,4561,4
_sip_descr.o,lib\modem_lte_lib.a,8154,5199,0,19984,13353,13353,19984
_sip_drvr.o,lib\modem_lte_lib.a,372,244,0,12,616,616,12
_sip_fsm.o,lib\modem_lte_lib.a,12486,5470,0,1280,17956,17956,1280
_sip_helpers.o,lib\modem_lte_lib.a,6300,1328,0,23544,7628,7628,23544
_sip_rsrc.o,lib\modem_lte_lib.a,48,0,0,0,48,48,0
_sip_server.o,lib\modem_lte_lib.a,3418,1850,0,68,5268,5268,68
_supsrv.o,lib\modem_lte_lib.a,15082,3645,0,428,18727,18727,428
_vpr.o,lib\modem_lte_lib.a,88,25,0,4,113,113,4
_vtsp_cmd.o,lib\modem_lte_lib.a,60,16,0,0,76,76,0
_vtsp_init.o,lib\modem_lte_lib.a,52,0,0,4,52,52,4
_vtsp_map.o,lib\modem_lte_lib.a,12,0,0,0,12,12,0
_vtsp_stream.o,lib\modem_lte_lib.a,58,6,0,0,64,64,0
_vtspr_cmd.o,lib\modem_lte_lib.a,3222,2515,0,0,5737,5737,0
_vtspr_coder.o,lib\modem_lte_lib.a,1276,593,0,0,1869,1869,0
_vtspr_coder_amr.o,lib\modem_lte_lib.a,1692,387,8208,0,2079,10287,8208
_vtspr_coder_evs.o,lib\modem_lte_lib.a,1908,387,0,0,2295,2295,0
_vtspr_default.o,lib\modem_lte_lib.a,12,0,0,0,12,12,0
_vtspr_event.o,lib\modem_lte_lib.a,488,0,0,0,488,488,0
_vtspr_map.o,lib\modem_lte_lib.a,182,0,0,0,182,182,0
_vtspr_net.o,lib\modem_lte_lib.a,1564,912,0,0,2476,2476,0
_vtspr_rtcp.o,lib\modem_lte_lib.a,304,136,0,0,440,440,0
_vtspr_rtcp_close.o,lib\modem_lte_lib.a,52,81,0,0,133,133,0
_vtspr_rtcp_init.o,lib\modem_lte_lib.a,22,0,0,0,22,22,0
_vtspr_rtcp_open.o,lib\modem_lte_lib.a,216,259,0,0,475,475,0
_vtspr_rtcp_recv.o,lib\modem_lte_lib.a,640,435,0,0,1075,1075,0
_vtspr_rtcp_send.o,lib\modem_lte_lib.a,1538,331,0,0,1869,1869,0
_vtspr_rtp_init.o,lib\modem_lte_lib.a,30,0,0,0,30,30,0
_vtspr_rtp_open.o,lib\modem_lte_lib.a,372,253,0,0,625,625,0
_vtspr_rtp_recv.o,lib\modem_lte_lib.a,172,121,0,0,293,293,0
_vtspr_rtp_send.o,lib\modem_lte_lib.a,404,148,0,0,552,552,0
_vtspr_rtp_shutdown.o,lib\modem_lte_lib.a,52,41,0,0,93,93,0
_vtspr_stream.o,lib\modem_lte_lib.a,924,194,0,7,1118,1118,7
_vtspr_time.o,lib\modem_lte_lib.a,404,87,0,0,491,491,0
_xcap_cmd.o,lib\modem_lte_lib.a,144,46,0,0,190,190,0
_xcap_cmd_gaa.o,lib\modem_lte_lib.a,184,50,0,0,234,234,0
_xcap_task.o,lib\modem_lte_lib.a,872,284,0,8,1156,1156,8
_xcap_xact.o,lib\modem_lte_lib.a,990,63,0,0,1053,1053,0
_xcap_xact_gaa.o,lib\modem_lte_lib.a,1014,16,0,0,1030,1030,0
api.o,lib\modem_lte_lib.a,1840,16,0,2328,1856,1856,2328
api_capa.o,lib\modem_lte_lib.a,1044,0,0,126,1044,1044,126
api_evt.o,lib\modem_lte_lib.a,2380,11260,0,0,13640,13640,0
api_fsm.o,lib\modem_lte_lib.a,0,715,32,0,715,747,32
api_gene.o,lib\modem_lte_lib.a,2600,33,0,0,2633,2633,0
api_out.o,lib\modem_lte_lib.a,312,0,0,0,312,312,0
api_tran.o,lib\modem_lte_lib.a,20116,82,0,42,20198,20198,42
api_util.o,lib\modem_lte_lib.a,180,0,0,0,180,180,0
asn20mem.o,lib\modem_lte_lib.a,4,0,0,0,4,4,0
auth_b64.o,lib\modem_lte_lib.a,536,144,0,0,680,680,0
auth_digcalc.o,lib\modem_lte_lib.a,664,18,0,0,682,682,0
auth_md5.o,lib\modem_lte_lib.a,2004,0,64,0,2004,2068,64
cfsm_base.o,lib\modem_lte_lib.a,7570,3417,0,0,10987,10987,0
comm.o,lib\modem_lte_lib.a,746,3072,0,0,3818,3818,0
csm_main.o,lib\modem_lte_lib.a,828,115,0,8,943,943,8
deltanv.o,lib\modem_lte_lib.a,1448,13,0,16,1461,1461,16
dsp_extern.o,lib\modem_lte_lib.a,2156,911,4,748,3067,3071,752
eas_pub_dba.o,lib\modem_lte_lib.a,318,0,0,0,318,318,0
eas_pub_osi_wrap.o,lib\modem_lte_lib.a,42,0,0,0,42,42,0
ezxml.o,lib\modem_lte_lib.a,7250,738,44,4,7988,8032,48
ezxml_mem.o,lib\modem_lte_lib.a,710,180,144,1,890,1034,145
fsm.o,lib\modem_lte_lib.a,1910,0,0,0,1910,1910,0
fsm_2g.o,lib\modem_lte_lib.a,446,27,0,0,473,473,0
fsm_base.o,lib\modem_lte_lib.a,778,592,0,0,1370,1370,0
gaa.o,lib\modem_lte_lib.a,1446,651,0,0,2097,2097,0
gba.o,lib\modem_lte_lib.a,3686,1493,5,8,5179,5184,13
gbam.o,lib\modem_lte_lib.a,532,172,0,8,704,704,8
hal_cp_ifc.o,lib\modem_lte_lib.a,392,0,0,4,392,392,4
hal_cq_f8.o,lib\modem_lte_lib.a,1102,96,16,28,1198,1214,44
hal_lps_lte1slp.o,lib\modem_lte_lib.a,92,0,0,0,92,92,0
hal_lps_lte2slp.o,lib\modem_lte_lib.a,96,0,0,0,96,96,0
hal_sim.o,lib\modem_lte_lib.a,3684,73,16,144,3757,3773,160
hal_timer.o,lib\modem_lte_lib.a,8,0,0,0,8,8,0
http_daps.o,lib\modem_lte_lib.a,4066,2613,0,141,6679,6679,141
http_util.o,lib\modem_lte_lib.a,492,67,0,0,559,559,0
ims_general.o,lib\modem_lte_lib.a,718,2327,513,88,3045,3558,601
ims_manage.o,lib\modem_lte_lib.a,138,0,0,0,138,138,0
ims_nv.o,lib\modem_lte_lib.a,464,88,0,1683,552,552,1683
ims_service.o,lib\modem_lte_lib.a,1340,620,0,3168,1960,1960,3168
isi.o,lib\modem_lte_lib.a,12972,799,0,20,13771,13771,20
jb_get.o,lib\modem_lte_lib.a,776,567,0,0,1343,1343,0
jb_init.o,lib\modem_lte_lib.a,502,90,8,0,592,600,8
jb_put.o,lib\modem_lte_lib.a,2108,931,0,0,3039,3039,0
jb_stats.o,lib\modem_lte_lib.a,32,0,0,0,32,32,0
jb_util.o,lib\modem_lte_lib.a,492,231,0,282,723,723,282
lcr_nas.o,lib\modem_lte_lib.a,196372,1918,671,17852,198290,198961,18523
lte_rco.o,lib\modem_lte_lib.a,2730,611,0,633,3341,3341,633
lte_rrc_wb.o,lib\modem_lte_lib.a,227980,6128,288,659,234108,234396,947
mc_main.o,lib\modem_lte_lib.a,1664,568,1,4,2232,2233,5
md_ipc_func.o,lib\modem_lte_lib.a,1984,73,16,4248,2057,2073,4264
milenage.o,lib\modem_lte_lib.a,690,0,0,0,690,690,0
mns.o,lib\modem_lte_lib.a,3076,1467,0,0,4543,4543,0
mssc.o,lib\modem_lte_lib.a,254,16,0,49,270,270,49
mssc_busy.o,lib\modem_lte_lib.a,44,0,0,0,44,44,0
mssc_evt.o,lib\modem_lte_lib.a,128,297,0,0,425,425,0
mssc_fsm.o,lib\modem_lte_lib.a,0,135,16,0,135,151,16
mssc_func.o,lib\modem_lte_lib.a,1352,45,0,0,1397,1397,0
mssc_gene.o,lib\modem_lte_lib.a,204,0,0,0,204,204,0
mssc_idle.o,lib\modem_lte_lib.a,96,0,0,0,96,96,0
mssc_out.o,lib\modem_lte_lib.a,120,45,0,0,165,165,0
nvm_delta_nv.o,lib\modem_lte_lib.a,1184,55,0,1241,1239,1239,1241
